Pressure1,Pressure2,Pressure3,Pressure4,AirPressure1,AirPressure2,AirPressure3,AirPressure4,AirPressure5,AirPressure6
-0.3,26.6,57.3,14.9,0.89,0.8,0.86,0.86,0.83,0.85
-0.1,20.1,78.5,78.8,0.89,0.8,0.86,0.86,0.83,0.87
0.7,13.8,61.0,161.7,0.9,0.81,0.89,0.88,0.85,0.89
16.1,40.4,74.2,75.8,0.89,0.81,0.87,0.87,0.83,0.96
50.8,12.7,186.3,-2.4,0.89,0.8,0.86,1.05,0.85,0.86
54.4,7.2,181.6,5.9,0.89,0.81,0.86,1.04,0.85,0.85
37.9,20.8,230.1,55.5,0.89,0.81,0.86,1.04,0.84,0.85
9.1,21.0,234.3,39.4,0.89,0.81,0.86,1.04,0.84,0.86
15.7,10.6,238.6,35.4,0.89,0.8,0.86,1.0,0.84,0.86
12.1,2.6,226.8,45.1,0.89,0.8,0.86,1.01,0.84,0.85
13.6,15.9,13.5,129.7,0.89,0.81,0.85,0.88,1.08,0.86
9.2,31.5,8.6,129.9,0.89,0.81,0.86,0.87,1.05,0.86
6.3,9.0,22.6,137.5,0.89,0.8,0.85,0.88,1.14,0.85
17.7,4.4,29.9,62.8,0.89,0.8,0.85,0.88,1.06,0.86
14.5,11.6,37.5,82.4,0.89,0.8,0.85,0.87,1.08,0.85
10.9,12.9,29.5,86.7,0.89,0.8,0.85,0.87,1.08,0.85
0.2,9.7,36.3,90.4,0.89,0.8,0.85,0.87,1.08,0.85
24.0,87.1,10.4,73.5,0.89,0.8,0.84,0.87,0.85,1.06
22.6,43.7,16.5,132.8,0.89,0.81,0.85,0.88,0.85,1.02
36.3,52.9,3.9,102.8,0.89,0.8,0.85,0.88,0.85,1.05
29.0,77.6,4.3,89.7,0.89,0.8,0.85,0.87,0.85,1.06
33.7,71.8,5.7,62.0,0.89,0.81,0.85,0.87,0.86,1.06
2.0,3.2,18.5,19.1,0.89,0.8,0.85,0.88,0.85,0.86
-0.1,1.8,13.2,17.1,0.89,0.81,0.85,0.88,0.85,0.86
58.3,17.3,71.9,65.8,0.89,0.8,0.86,0.95,0.94,0.86
49.4,25.2,85.1,43.2,0.89,0.81,0.86,0.94,0.93,0.86
55.2,103.5,194.3,86.1,0.89,0.81,0.86,0.97,0.86,0.86
30.5,-0.2,220.5,73.4,0.89,0.8,0.86,0.98,0.86,0.86
6.5,13.7,244.3,46.7,0.89,0.8,0.85,0.92,0.85,0.86
11.9,29.2,231.1,38.9,0.89,0.8,0.85,0.93,0.85,0.86
5.8,30.5,87.7,9.1,0.89,0.8,0.85,0.87,1.02,0.87
21.2,25.9,95.6,-1.1,0.89,0.8,0.85,0.87,1.02,0.87
19.9,42.8,84.6,47.5,0.89,0.8,0.86,0.87,1.0,0.88
22.6,32.4,76.7,68.2,0.89,0.8,0.86,0.87,0.98,0.88
10.7,5.1,202.8,63.7,0.89,0.8,0.85,0.89,0.92,0.86
59.6,8.5,136.2,97.4,0.89,0.81,0.85,0.9,1.03,0.85
23.3,83.6,41.2,173.0,0.89,0.8,0.85,0.87,0.85,0.99
37.8,70.4,35.4,170.8,0.89,0.8,0.86,0.87,0.85,1.0
38.5,60.9,55.3,180.8,0.89,0.8,0.86,0.87,0.85,1.0
43.1,51.9,53.3,180.9,0.89,0.8,0.84,0.87,0.85,1.0
33.1,41.9,68.8,160.0,0.89,0.8,0.85,0.87,0.86,1.0
12.9,16.5,252.9,32.3,0.89,0.8,0.85,1.03,0.85,0.86
47.9,-1.8,265.4,24.5,0.89,0.8,0.85,1.02,0.85,0.86
26.2,29.6,253.9,38.5,0.89,0.8,0.85,1.02,0.85,0.86
12.5,-2.0,125.2,36.9,0.89,0.8,0.85,1.0,0.85,0.86
4.5,-9.3,119.7,40.3,0.89,0.8,0.85,1.01,0.85,0.86
28.7,1.5,124.7,24.7,0.89,0.8,0.85,1.05,0.85,0.86
14.7,4.0,116.2,28.6,0.89,0.8,0.85,1.02,0.85,0.86
2.0,12.3,35.7,41.2,0.88,0.79,0.84,0.86,1.05,0.85
4.7,15.9,34.3,43.6,0.88,0.79,0.84,0.86,1.05,0.85
14.0,11.9,38.1,23.0,0.89,0.8,0.85,0.88,1.04,0.86
12.6,16.8,41.5,21.3,0.89,0.8,0.85,0.89,1.03,0.86
16.0,5.3,47.6,61.4,0.89,0.8,0.85,0.91,0.99,0.85
6.8,2.7,47.7,41.1,0.89,0.8,0.85,0.91,0.97,0.85
31.2,78.0,1.9,159.5,0.89,0.8,0.85,0.87,0.85,1.02
48.0,102.7,463.9,503.8,0.89,0.8,0.85,0.87,0.85,1.02
26.4,89.1,24.7,147.2,0.89,0.8,0.86,0.87,0.85,1.01
46.8,59.2,11.8,130.0,0.89,0.8,0.85,0.87,0.88,0.99
30.2,63.3,18.6,112.2,0.89,0.8,0.85,0.88,0.88,0.99
56.1,-7.4,131.3,52.5,0.89,0.8,0.85,1.08,0.85,0.85
25.0,-1.0,125.0,47.3,0.89,0.8,0.85,1.06,0.85,0.86
7.7,3.4,124.6,24.5,0.89,0.8,0.85,1.02,0.85,0.85
7.5,-2.2,120.9,26.1,0.89,0.8,0.85,1.02,0.85,0.85
30.6,6.8,56.3,78.0,0.89,0.8,0.85,1.02,0.87,0.87
30.3,-4.3,54.7,80.8,0.89,0.8,0.85,1.03,0.87,0.87
0.9,4.4,5.9,107.0,0.89,0.8,0.85,0.87,0.98,0.85
5.9,79.8,11.4,167.2,0.89,0.8,0.85,0.87,1.16,0.85
12.6,97.5,5.1,72.0,0.89,0.8,0.86,0.87,1.01,0.86
15.1,92.4,10.6,85.0,0.89,0.8,0.86,0.87,1.02,0.86
8.4,70.3,5.8,97.3,0.89,0.8,0.85,0.87,1.08,0.89
5.1,73.1,2.9,98.4,0.89,0.8,0.85,0.87,1.08,0.89
29.6,56.1,14.2,101.8,0.89,0.81,0.86,0.87,0.87,1.02
33.0,46.2,13.4,110.0,0.89,0.8,0.85,0.87,0.86,1.02
25.2,0.1,23.7,93.8,0.89,0.8,0.86,0.88,0.86,0.96
31.5,5.4,26.9,108.3,0.89,0.8,0.85,0.89,0.88,0.96
17.7,39.1,10.3,142.2,0.89,0.8,0.85,0.87,0.84,1.04
22.2,28.5,4.7,148.8,0.89,0.81,0.84,0.87,0.84,1.04
58.2,97.6,110.6,32.1,0.89,0.8,0.86,1.04,0.85,0.85
49.2,101.0,111.4,18.5,0.89,0.81,0.85,1.04,0.85,0.85
46.6,115.2,89.3,12.7,0.89,0.8,0.86,1.0,0.85,0.85
44.8,100.8,94.3,15.6,0.89,0.8,0.86,1.0,0.85,0.85
79.4,113.7,101.2,18.1,0.89,0.8,0.85,1.03,0.85,0.85
90.6,106.2,106.9,-0.6,0.89,0.8,0.85,1.04,0.85,0.85
2.8,95.3,16.5,124.4,0.89,0.8,0.86,0.88,1.03,0.86
-3.2,101.4,17.1,103.9,0.89,0.8,0.85,0.89,1.04,0.85
-1.0,95.0,32.2,81.3,0.89,0.81,0.86,0.89,1.04,0.85
13.3,92.9,24.8,75.6,0.89,0.81,0.86,0.88,1.04,0.85
25.3,94.1,10.3,88.9,0.89,0.8,0.86,0.89,1.01,0.87
25.8,81.4,7.9,84.9,0.89,0.8,0.86,0.89,1.02,0.88
26.3,33.3,17.1,152.1,0.89,0.81,0.87,0.87,0.86,0.98
30.7,0.6,22.2,98.3,0.89,0.81,0.87,0.87,0.9,0.96
16.2,9.5,5.5,192.8,0.89,0.8,0.86,0.87,0.84,0.96
3.7,48.8,5.7,185.6,0.89,0.8,0.87,0.87,0.84,0.99
15.7,7.6,27.2,182.0,0.89,0.8,0.84,0.88,0.84,0.88
28.2,63.5,16.2,117.9,0.89,0.8,0.89,0.88,0.87,1.01
63.8,57.4,192.0,24.4,0.89,0.81,0.85,1.07,0.84,0.85
56.6,43.0,156.8,23.2,0.89,0.8,0.86,1.05,0.85,0.85
30.4,36.4,199.6,60.9,0.89,0.8,0.86,0.97,0.85,0.85
26.6,15.3,205.5,77.0,0.89,0.8,0.85,0.98,0.85,0.85
24.6,50.6,210.3,51.4,0.89,0.81,0.85,1.0,0.84,0.85
23.0,27.6,211.9,45.9,0.89,0.8,0.85,1.01,0.85,0.85
10.9,28.5,39.9,10.5,0.89,0.81,0.85,0.87,1.06,0.86
10.4,25.5,39.6,20.4,0.89,0.8,0.85,0.87,1.07,0.86
31.5,-0.7,20.2,114.5,0.89,0.81,0.86,0.87,0.95,0.86
44.8,-0.4,47.2,75.1,0.89,0.8,0.86,0.87,1.01,0.86
23.7,12.0,25.7,48.6,0.89,0.8,0.85,0.87,1.0,0.88
23.3,0.4,38.4,61.4,0.89,0.8,0.86,0.87,1.02,0.86
10.1,102.1,-7.0,165.8,0.89,0.8,0.85,0.86,0.84,0.99
18.2,89.6,17.0,174.9,0.89,0.8,0.85,0.87,0.84,1.0
12.6,177.0,-1.8,219.6,0.89,0.8,0.87,0.87,0.84,0.94
20.3,81.5,4.7,206.7,0.89,0.8,0.86,0.87,0.84,0.98
30.6,83.3,13.1,194.1,0.89,0.8,0.86,0.87,0.84,0.99
25.7,42.8,195.0,57.2,0.89,0.81,0.86,0.95,0.85,0.85
39.0,201.9,1033.4,36.3,0.89,0.8,0.85,0.96,0.84,0.85
4.9,34.3,201.1,74.1,0.89,0.8,0.85,0.99,0.84,0.85
25.1,42.0,217.4,82.7,0.89,0.8,0.85,0.99,0.84,0.85
20.9,48.0,210.2,75.2,0.89,0.8,0.85,0.98,0.84,0.85
33.8,52.2,246.5,56.9,0.89,0.8,0.85,1.04,0.84,0.85
14.2,24.2,33.0,19.0,0.89,0.81,0.86,0.88,0.96,0.85
27.9,22.8,37.4,32.6,0.89,0.8,0.86,0.87,1.0,0.85
34.2,39.6,33.3,58.6,0.89,0.81,0.85,0.88,1.01,0.85
39.2,39.7,40.9,56.8,0.89,0.8,0.85,0.87,1.01,0.85
44.1,20.1,28.9,79.5,0.89,0.8,0.85,0.87,1.0,0.85
37.9,19.0,29.1,80.3,0.89,0.8,0.85,0.87,1.0,0.0
21.9,93.8,9.3,99.8,0.89,0.8,0.87,0.87,0.88,0.93
21.1,80.2,8.6,107.1,0.89,0.8,0.87,0.87,0.88,0.93
13.2,124.4,-5.0,152.0,0.89,0.8,0.86,0.87,0.85,0.99
1.0,8.6,-3.3,135.4,0.89,0.8,0.86,0.87,0.85,0.93
-10.7,55.1,0.8,211.0,0.89,0.81,0.85,0.87,0.85,0.96
10.6,61.9,1.0,211.8,0.89,0.8,0.85,0.87,0.85,0.95
194.9,40.3,101.0,48.2,0.89,0.8,0.84,1.03,0.84,0.85
185.3,24.4,101.8,55.4,0.89,0.81,0.83,1.05,0.84,0.85
189.4,41.0,97.6,89.8,0.89,0.8,0.83,1.05,0.84,0.85
165.3,46.7,58.7,83.2,0.89,0.8,0.83,1.05,0.84,0.85
187.2,45.5,75.3,74.6,0.89,0.8,0.83,1.06,0.84,0.85
195.1,46.8,64.6,77.3,0.89,0.8,0.83,1.05,0.84,0.85
186.7,41.8,63.8,78.7,0.89,0.8,0.84,1.05,0.84,0.85
168.6,36.9,59.9,65.4,0.89,0.8,0.83,1.05,0.84,0.85
189.4,46.5,74.7,67.5,0.89,0.8,0.83,1.05,0.84,0.85
174.2,3.4,43.7,167.1,0.88,0.79,0.82,0.85,1.01,0.84
185.8,3.5,20.7,177.2,0.88,0.79,0.82,0.85,1.02,0.83
174.9,16.6,53.2,156.8,0.88,0.79,0.82,0.85,1.01,0.84
181.8,-22.2,23.7,170.2,0.89,0.8,0.83,0.89,1.03,0.85
172.0,-2.7,43.4,159.7,0.89,0.8,0.83,0.89,1.03,0.84
178.1,-18.4,51.9,186.4,0.89,0.8,0.84,0.88,1.03,0.84
152.7,10.1,70.8,164.6,0.89,0.81,0.83,0.88,1.0,0.85
193.4,-1.5,37.0,163.9,0.89,0.81,0.84,0.89,0.99,0.85
51.2,54.7,25.9,66.9,0.89,0.81,0.83,0.88,0.84,1.02
51.2,56.8,28.8,63.8,0.89,0.81,0.83,0.88,0.84,1.02
46.7,67.0,28.5,68.3,0.89,0.81,0.83,0.88,0.84,1.03
21.8,100.8,19.7,17.8,0.89,0.8,0.83,0.88,0.84,1.04
24.8,101.2,27.5,15.3,0.89,0.8,0.83,0.88,0.84,1.04
20.6,101.7,17.9,24.2,0.89,0.8,0.83,0.88,0.84,1.04
59.1,85.1,30.1,3.9,0.89,0.8,0.84,0.88,0.85,1.01
43.4,83.7,29.0,15.2,0.89,0.8,0.83,0.87,0.85,1.0
62.4,76.4,30.6,8.1,0.89,0.8,0.83,0.87,0.85,1.0
199.3,29.1,55.0,148.2,0.89,0.8,0.84,1.06,0.84,0.85
164.5,36.5,71.2,111.2,0.89,0.8,0.84,1.06,0.84,0.85
161.8,52.9,111.7,95.4,0.89,0.8,0.83,1.03,0.84,0.85
162.8,52.7,99.4,100.0,0.89,0.81,0.84,1.02,0.85,0.85
168.7,54.7,138.9,98.2,0.89,0.8,0.84,1.02,0.85,0.85
179.3,29.1,3.6,109.7,0.89,0.8,0.84,1.05,0.85,0.85
171.3,25.6,31.0,106.6,0.89,0.81,0.84,1.05,0.85,0.85
169.3,30.9,38.1,176.3,0.89,0.8,0.84,0.87,1.11,0.85
185.9,2.9,42.6,159.2,0.89,0.81,0.85,0.88,1.11,0.85
173.1,5.4,35.9,173.5,0.89,0.81,0.84,0.87,1.11,0.85
203.7,185.0,1052.2,162.1,0.89,0.81,0.84,0.87,1.06,0.85
170.0,53.4,28.6,177.4,0.89,0.81,0.84,0.87,1.06,0.85
180.4,49.2,19.5,188.3,0.89,0.8,0.84,0.87,1.06,0.85
175.9,23.6,79.1,186.9,0.89,0.81,0.83,0.88,0.96,0.85
167.0,22.2,71.0,171.8,0.89,0.81,0.84,0.87,0.97,0.85
189.4,33.6,53.4,198.2,0.89,0.81,0.84,0.88,0.96,0.85
22.7,82.0,21.1,4.6,0.89,0.8,0.84,0.87,0.83,1.02
27.7,84.3,23.5,6.3,0.89,0.8,0.84,0.87,0.83,1.03
28.5,99.8,28.0,74.2,0.88,0.8,0.83,0.85,0.83,0.96
49.2,83.3,23.3,67.2,0.88,0.8,0.83,0.85,0.83,0.97
53.0,77.0,14.0,30.3,0.89,0.81,0.84,0.87,0.85,0.98
66.4,74.2,26.7,21.1,0.89,0.81,0.84,0.87,0.85,0.99
63.9,76.1,20.5,20.8,0.89,0.81,0.84,0.87,0.85,0.99
176.4,62.0,23.8,84.3,0.89,0.8,0.84,1.03,0.84,0.85
184.9,42.1,58.2,113.1,0.89,0.8,0.85,1.01,0.85,0.85
177.9,57.5,5.8,97.8,0.89,0.81,0.85,1.04,0.85,0.85
176.2,39.7,71.3,71.2,0.89,0.81,0.84,1.03,0.85,0.85
180.9,40.7,57.2,80.2,0.89,0.81,0.84,1.03,0.84,0.85
162.3,54.9,59.4,69.5,0.89,0.8,0.84,1.03,0.84,0.85
184.9,56.9,78.6,35.9,0.89,0.81,0.84,1.0,0.85,0.85
204.0,68.3,60.5,49.2,0.89,0.8,0.85,1.0,0.85,0.85
183.4,48.1,62.6,44.0,0.89,0.8,0.84,1.01,0.85,0.85
182.1,-3.6,20.3,170.0,0.89,0.81,0.85,0.88,1.03,0.85
172.3,0.3,23.8,189.9,0.89,0.81,0.84,0.88,1.03,0.85
172.5,0.2,30.2,170.6,0.89,0.81,0.84,0.88,1.03,0.85
199.4,42.3,65.5,162.6,0.89,0.81,0.84,0.88,0.96,0.85
182.3,58.3,59.2,172.2,0.89,0.81,0.84,0.88,0.97,0.85
186.8,31.0,13.8,121.1,0.89,0.81,0.84,0.88,0.9,0.85
170.4,14.7,23.6,144.0,0.89,0.81,0.84,0.88,0.91,0.85
112.0,60.9,33.8,183.1,0.89,0.8,0.84,0.87,0.85,0.99
101.1,49.6,10.3,186.1,0.89,0.81,0.84,0.88,0.85,0.99
108.2,73.7,3.6,188.3,0.89,0.81,0.85,0.88,0.85,0.99
15.5,119.2,26.8,41.8,0.89,0.81,0.84,0.87,0.85,1.0
10.4,114.0,16.3,44.8,0.89,0.81,0.84,0.87,0.84,1.0
11.1,120.9,18.0,42.4,0.89,0.81,0.84,0.87,0.84,1.0
47.5,79.8,16.5,24.8,0.89,0.81,0.83,0.87,0.85,0.99
51.0,90.7,14.0,18.7,0.89,0.81,0.83,0.88,0.85,0.99
157.9,17.3,126.5,82.8,0.89,0.81,0.84,1.01,0.85,0.85
177.9,28.3,103.8,84.6,0.89,0.81,0.84,1.01,0.85,0.85
166.4,34.2,116.4,75.2,0.89,0.81,0.84,1.01,0.85,0.86
179.5,58.7,68.0,103.1,0.89,0.81,0.84,1.03,0.84,0.85
165.1,69.2,63.8,90.0,0.89,0.81,0.84,1.02,0.85,0.85
166.7,57.2,113.0,99.5,0.89,0.81,0.85,1.02,0.84,0.85
181.2,76.7,119.2,33.3,0.89,0.81,0.84,0.99,0.85,0.85
187.3,72.4,108.4,39.3,0.89,0.81,0.84,1.0,0.85,0.86
158.4,67.6,116.8,25.9,0.89,0.81,0.84,1.0,0.85,0.85
177.9,-5.4,11.1,194.9,0.89,0.8,0.84,0.88,1.06,0.85
150.8,0.8,26.8,172.6,0.89,0.8,0.84,0.88,1.08,0.85
182.0,-0.3,15.0,178.3,0.89,0.81,0.84,0.88,1.07,0.85
120.0,5.7,18.8,122.7,0.89,0.81,0.84,0.88,0.98,0.85
110.7,22.2,3.2,112.1,0.89,0.81,0.84,0.88,0.98,0.85
116.8,14.0,23.3,127.9,0.89,0.81,0.84,0.88,0.97,0.85
124.7,12.8,26.2,153.1,0.89,0.81,0.84,0.88,0.99,0.85
132.6,20.4,29.3,162.6,0.89,0.81,0.84,0.88,0.97,0.85
116.4,24.4,26.8,137.2,0.89,0.81,0.84,0.88,0.98,0.85
39.0,56.7,5.6,8.8,0.89,0.81,0.83,0.88,0.85,1.03
34.4,50.7,2.6,16.7,0.89,0.8,0.84,0.88,0.85,1.04
44.6,63.9,4.5,15.3,0.89,0.8,0.84,0.88,0.85,1.04
25.7,65.0,1.6,31.7,0.89,0.8,0.83,0.88,0.85,1.01
27.6,59.9,5.9,27.1,0.89,0.8,0.83,0.88,0.85,1.02
23.6,63.5,7.3,31.9,0.89,0.8,0.83,0.88,0.85,1.01
8.1,33.6,2.3,63.0,0.89,0.8,0.83,0.88,0.85,0.99
5.9,32.7,3.6,72.4,0.89,0.8,0.83,0.88,0.85,0.99
12.9,31.0,1.8,65.2,0.89,0.8,0.83,0.88,0.85,0.99
171.3,19.3,184.1,386.5,0.89,0.8,0.85,1.0,0.84,0.84
157.1,1.9,125.0,431.2,0.9,0.81,0.86,1.08,0.85,0.86
170.0,6.6,111.6,480.7,0.9,0.81,0.87,1.08,0.85,0.86
155.0,-0.1,201.1,166.1,0.9,0.81,0.86,1.07,0.85,0.86
143.5,3.4,148.5,192.8,0.9,0.81,0.86,1.08,0.85,0.86
61.7,21.1,112.8,137.5,0.9,0.81,0.86,0.88,1.13,0.86
60.9,34.1,113.6,144.6,0.9,0.8,0.86,0.88,1.09,0.86
128.7,32.8,130.5,327.0,0.89,0.8,0.85,0.94,1.05,0.86
119.6,0.2,123.3,314.7,0.89,0.8,0.85,0.93,1.04,0.86
136.6,32.2,103.8,303.3,0.89,0.81,0.85,0.95,1.04,0.86
93.6,43.7,97.0,354.2,0.89,0.81,0.86,0.88,0.89,0.86
19.4,42.0,24.3,441.2,0.89,0.8,0.86,0.88,0.9,0.86
86.2,53.6,96.5,320.2,0.89,0.81,0.85,0.88,1.1,0.86
43.9,65.8,35.5,601.1,0.9,0.81,0.88,0.89,0.94,0.97
21.6,76.6,72.5,591.4,0.9,0.81,0.88,0.89,0.94,0.95
64.9,75.5,85.4,354.7,0.9,0.82,0.86,0.89,1.06,0.96
77.2,66.5,93.3,366.3,0.9,0.81,0.86,0.89,1.04,0.99
33.2,79.1,56.9,426.4,0.9,0.81,0.88,0.89,0.96,0.96
86.8,87.4,63.9,359.2,0.9,0.81,0.89,0.89,0.97,0.95
169.9,3.0,214.8,91.3,0.9,0.8,0.85,1.04,0.85,0.86
104.5,13.4,222.3,89.1,0.9,0.8,0.86,1.0,0.85,0.85
107.9,-1.9,233.0,98.7,0.89,0.8,0.86,0.98,0.85,0.85
101.1,10.5,243.1,78.4,0.9,0.8,0.86,0.97,0.85,0.86
98.1,-2.8,233.5,67.8,0.9,0.81,0.86,0.98,0.85,0.85
91.2,21.0,248.3,102.6,0.9,0.8,0.86,1.01,0.85,0.86
68.1,40.5,283.3,76.0,0.89,0.8,0.86,1.01,0.85,0.86
89.3,30.6,254.5,105.6,0.89,0.81,0.86,1.01,0.85,0.85
55.6,59.0,60.7,58.5,0.89,0.8,0.85,0.88,1.11,0.85
49.6,58.3,74.1,64.0,0.9,0.8,0.85,0.88,1.09,0.86
-31.0,196.2,1063.3,70.4,0.89,0.8,0.85,0.88,1.08,0.86
14.8,64.6,119.9,76.3,0.89,0.81,0.86,0.88,1.03,0.86
19.9,67.1,121.5,66.9,0.89,0.8,0.86,0.88,1.05,0.85
16.1,64.9,112.2,86.2,0.89,0.8,0.86,0.88,1.04,0.86
72.2,67.5,20.1,107.3,0.89,0.8,0.86,0.88,1.07,0.86
77.8,60.9,25.4,97.0,0.89,0.8,0.86,0.88,1.07,0.86
65.8,57.2,29.6,89.0,0.89,0.8,0.86,0.88,1.07,0.85
7.8,142.4,66.6,254.1,0.89,0.81,0.85,0.88,0.85,1.02
27.5,134.6,77.7,227.2,0.89,0.8,0.85,0.88,0.85,1.02
12.7,121.8,58.1,257.6,0.89,0.81,0.85,0.88,0.85,1.01
14.0,124.7,61.3,195.2,0.89,0.81,0.85,0.88,0.85,1.04
10.7,111.0,82.6,207.4,0.89,0.8,0.85,0.88,0.85,1.03
22.7,127.2,79.2,217.9,0.89,0.81,0.85,0.88,0.85,1.03
16.0,74.8,71.5,225.2,0.89,0.81,0.86,0.88,0.85,0.96
6.8,94.4,79.2,237.8,0.89,0.8,0.86,0.89,0.86,0.95
6.0,117.9,77.8,225.2,0.89,0.8,0.86,0.88,0.86,0.95
94.0,14.4,226.2,60.7,0.89,0.8,0.85,1.0,0.86,0.87
93.0,27.7,223.1,89.9,0.89,0.81,0.85,1.02,0.86,0.87
52.1,11.7,173.8,97.0,0.9,0.81,0.86,0.93,0.89,0.89
45.3,25.7,209.9,82.2,0.9,0.81,0.86,0.92,0.9,0.89
128.7,-3.8,183.7,78.8,0.9,0.81,0.86,0.88,0.86,0.89
53.0,19.2,162.7,104.5,0.9,0.81,0.86,0.89,0.86,0.88
15.4,24.9,-1.2,70.2,0.89,0.8,0.85,0.86,0.97,0.91
7.4,31.0,1.7,70.8,0.89,0.81,0.85,0.87,0.98,0.9
9.7,26.9,1.0,56.1,0.89,0.8,0.85,0.87,0.99,0.9
-0.4,25.0,40.4,32.2,0.9,0.81,0.86,0.89,0.86,0.91
0.1,24.4,40.9,30.1,0.89,0.81,0.86,0.89,0.86,0.9
20.0,29.6,56.7,75.5,0.9,0.81,0.86,0.89,0.86,0.91
14.7,26.4,57.1,91.0,0.9,0.81,0.87,0.89,0.86,0.91
-1.0,22.7,58.6,11.5,0.89,0.8,0.86,0.86,0.83,0.85
10.4,26.7,84.1,75.4,0.89,0.8,0.86,0.86,0.83,0.87
-7.7,13.1,78.2,161.5,0.9,0.81,0.89,0.88,0.85,0.89
11.3,33.0,71.3,83.7,0.89,0.81,0.87,0.87,0.83,0.96
59.3,12.6,168.8,-0.2,0.89,0.8,0.86,1.05,0.85,0.86
57.9,18.9,170.7,-2.6,0.89,0.81,0.86,1.04,0.85,0.85
38.5,35.8,239.1,62.9,0.89,0.81,0.86,1.04,0.84,0.85
38.4,22.5,230.5,42.9,0.89,0.81,0.86,1.04,0.84,0.86
24.6,-7.0,245.2,48.9,0.89,0.8,0.86,1.0,0.84,0.86
5.5,11.0,223.1,47.9,0.89,0.8,0.86,1.01,0.84,0.85
13.1,18.8,16.9,126.7,0.89,0.81,0.85,0.88,1.08,0.86
9.3,38.6,5.0,130.7,0.89,0.81,0.86,0.87,1.05,0.86
10.8,9.7,16.7,144.6,0.89,0.8,0.85,0.88,1.14,0.85
17.8,3.5,28.6,65.5,0.89,0.8,0.85,0.88,1.06,0.86
4.7,9.4,31.6,86.6,0.89,0.8,0.85,0.87,1.08,0.85
6.4,12.5,25.5,84.7,0.89,0.8,0.85,0.87,1.08,0.85
9.6,12.9,35.0,91.4,0.89,0.8,0.85,0.87,1.08,0.85
26.9,72.2,2.0,69.8,0.89,0.8,0.84,0.87,0.85,1.06
22.8,55.5,1.7,117.7,0.89,0.81,0.85,0.88,0.85,1.02
34.3,77.5,14.3,96.2,0.89,0.8,0.85,0.88,0.85,1.05
41.8,65.1,6.2,98.6,0.89,0.8,0.85,0.87,0.85,1.06
38.9,74.8,5.2,59.5,0.89,0.81,0.85,0.87,0.86,1.06
3.5,2.2,18.8,21.2,0.89,0.8,0.85,0.88,0.85,0.86
0.8,3.2,14.1,16.6,0.89,0.81,0.85,0.88,0.85,0.86
74.3,21.9,73.8,56.0,0.89,0.8,0.86,0.95,0.94,0.86
51.1,22.0,81.0,46.3,0.89,0.81,0.86,0.94,0.93,0.86
36.7,84.6,225.8,70.5,0.89,0.81,0.86,0.97,0.86,0.86
26.1,32.0,215.4,90.4,0.89,0.8,0.86,0.98,0.86,0.86
-0.2,3.0,262.2,39.2,0.89,0.8,0.85,0.92,0.85,0.86
-10.5,14.6,251.3,43.6,0.89,0.8,0.85,0.93,0.85,0.86
-0.9,27.3,92.8,18.3,0.89,0.8,0.85,0.87,1.02,0.87
11.2,35.4,90.3,1.8,0.89,0.8,0.85,0.87,1.02,0.87
14.8,47.5,92.3,50.5,0.89,0.8,0.86,0.87,1.0,0.88
24.2,41.1,84.4,61.3,0.89,0.8,0.86,0.87,0.98,0.88
25.0,7.1,192.5,59.3,0.89,0.8,0.85,0.89,0.92,0.86
62.7,10.1,117.3,77.5,0.89,0.81,0.85,0.9,1.03,0.85
29.8,70.0,55.0,170.8,0.89,0.8,0.85,0.87,0.85,0.99
35.5,53.5,40.2,190.4,0.89,0.8,0.86,0.87,0.85,1.0
21.4,77.8,72.9,193.9,0.89,0.8,0.86,0.87,0.85,1.0
25.9,26.9,53.7,176.3,0.89,0.8,0.84,0.87,0.85,1.0
32.5,43.2,74.2,157.9,0.89,0.8,0.85,0.87,0.86,1.0
33.9,17.2,236.6,37.9,0.89,0.8,0.85,1.03,0.85,0.86
25.1,4.5,256.0,44.8,0.89,0.8,0.85,1.02,0.85,0.86
42.3,-6.9,243.6,34.7,0.89,0.8,0.85,1.02,0.85,0.86
1.7,-0.9,118.4,26.9,0.89,0.8,0.85,1.0,0.85,0.86
7.1,-0.5,121.6,34.4,0.89,0.8,0.85,1.01,0.85,0.86
34.1,7.2,128.0,24.9,0.89,0.8,0.85,1.05,0.85,0.86
14.0,-0.2,117.1,23.7,0.89,0.8,0.85,1.02,0.85,0.86
1.0,14.3,34.5,37.5,0.88,0.79,0.84,0.86,1.05,0.85
7.0,13.7,36.3,46.0,0.88,0.79,0.84,0.86,1.05,0.85
11.0,7.9,37.3,22.2,0.89,0.8,0.85,0.88,1.04,0.86
11.0,12.5,38.1,25.7,0.89,0.8,0.85,0.89,1.03,0.86
15.6,2.5,46.4,67.7,0.89,0.8,0.85,0.91,0.99,0.85
3.6,1.5,46.8,44.6,0.89,0.8,0.85,0.91,0.97,0.85
23.2,78.8,17.0,148.3,0.89,0.8,0.85,0.87,0.85,1.02
19.0,35.3,523.0,497.3,0.89,0.8,0.85,0.87,0.85,1.02
27.9,76.0,14.5,145.7,0.89,0.8,0.86,0.87,0.85,1.01
35.8,67.8,9.8,113.1,0.89,0.8,0.85,0.87,0.88,0.99
39.1,57.0,3.1,116.5,0.89,0.8,0.85,0.88,0.88,0.99
